author,exclusive,ingredients,master,num_tried,picture,rating,title
yanyanfoodtube,False,"内酯豆腐,瘦肉,洋葱,大蒜,香油,糖,鸡蛋,海米,香菇,小葱",True,385,True,8.4,韩式豆腐锅 Korean Tofu Hotpot
~东联发科技~,True,"豆腐,瘦猪肉,葱花,豆瓣酱,姜末,盐,淀粉,花椒,油,味精,盐,白糖",False,411,False,7.8,四川麻婆豆腐
好吃的李哒哒,True,"干豆腐,葱,香菜,蒜,辣椒油,香油,芝麻,白糖,盐,鸡精",False,411,True,8.3,炝拌干豆腐丝
紫皮儿蒜,False,"豆腐,葱,姜,料酒,盐,橄榄油",False,408,False,7.2,三文鱼头豆腐汤
凉公子,False,,True,408,False,7.6,酸甜脆皮日本豆腐
Kt1neN1nG,False,"鱼头,豆腐,食盐,姜,香菜,葱",False,407,False,7.9,鱼头豆腐汤
丁扁扁,False,"生姜,小葱,盐,料酒",False,406,False,7.7,黄骨鱼豆腐汤
懒饭App,True,"番茄酱,生抽,醋,糖,盐,日本豆腐,油,蒜末,清水",True,406,True,7.0,茄汁日本豆腐
小白素食记录,True,"秋葵,内酯豆腐,醋,生抽,糖",True,403,False,8.3,秋葵嫩豆腐&秋葵存储小方法
可可本可,False,,False,388,True,7.9,豆腐丸子汤
仪式感girl儿,False,"鸡胸,豆腐,胡萝卜,木耳",False,400,True,7.6,鸡胸豆腐肉丸子（减脂增肌必备）
爱美食的小秋秋,True,"豆腐,食用油,盐,苹果醋,孜然粉,辣椒粉,生抽,老抽,香油,小葱,白芝麻",False,389,True,7.7,烤箱版的烤豆腐
南半球的北极熊mel,True,"嫩豆腐,青菜,食用油,食盐",False,396,True,7.4,青菜豆腐
肥Q,False,"香菇,日本豆腐,耗油,生抽,料酒,糖,水,淀粉",False,393,False,7.6,香菇日本豆腐
南宫瑶,False,"内酯豆腐,糖,牛奶,奶油",False,392,True,7.0,抹茶豆腐
永远十八岁ljh,False,"日本豆腐,玉米淀粉,清水,番茄酱,白糖,生抽,陈醋,盐,油,葱,蒜",False,392,True,7.5,茄汁日本豆腐🥞
南半球的小猫,False,"豆腐,猪绞肉,葱,姜,蒜,泡椒,郫县豆瓣,糖,陈醋,生抽,水淀粉",True,392,True,8.0,鱼香煎豆腐
Happy鹿,False,"日本豆腐,土鸡蛋,洋葱,青椒,胡萝卜,火腿肠,番茄酱,淀粉,盐,鸡精",False,389,True,7.9,铁板日本豆腐——滋滋响的美味
木可厨房,False,"老豆腐,肉末,蒜末,老抽,盐,糖",False,384,True,7.6,肉末烧豆腐
堂妈小厨,False,"黑鱼,嫩豆腐,植物油,葱,姜,食盐,鸡精,清水",True,385,True,8.5,黑鱼豆腐汤
街角与后院,False,"豆腐,花椒,干辣椒,蒜瓣,葱花,淀粉",False,452,True,7.8,超级好吃下饭的麻婆豆腐
小白素食记录,False,"榨菜,醋,生抽,辣椒油",True,451,False,7.4,自制豆腐脑
小厨葡萄,False,"豆腐,肉末,豆瓣酱,豆豉,姜,香葱,辣椒末,花椒粉,生抽,盐,糖,蒜末,淀粉,料酒,开水",False,451,False,7.9,红烧肉末豆腐
yucybye,False,"白菜,豆腐,油,盐,水",False,449,False,7.4,白菜豆腐汤
奚姥姥,False,"水发木耳,胡萝卜,尖椒,米醋,白糖,红烧酱油,盐,生粉,水淀粉",True,448,True,8.4,鱼香豆腐丝
盘子会唱歌,False,"盐,葱,橄榄油,湿淀粉",False,446,True,7.4,蟹黄豆腐
简单煮意,False,"海带,豆腐,蛤蜊,葱花,姜丝,盐,胡椒粉",False,444,True,7.2,蛤蜊海带豆腐汤
挽起秀发下厨房,True,"豆腐,猪肉末",True,442,True,7.8,肉末豆腐羹
俊良老妈-双双,False,"豆腐,大葱,胡萝卜,青豆,盐,冰糖,生抽,料酒,水淀粉",False,438,True,8.3,肉末豆腐
素食者的菜谱,False,"豆腐皮,青尖椒,胡萝卜,姜丝,红辣椒",False,436,True,7.2,清炒豆腐皮
洛凡-lola,True,"北豆腐,鸡蛋,淀粉,虾皮,葱,蒜,老抽,生抽,蚝油",True,433,True,7.9,虾皮锅塌豆腐 （鲁菜）
可可,False,"鲫鱼,豆腐,盐,料酒,清水",False,430,False,7.9,鲫鱼豆腐汤
WantingSu,True,"北豆腐,海带,盐",True,428,False,6.6,豆腐海带汤
我脑公全世界最帅,True,"皮蛋,青红椒,蒜头,葱白,香醋,蒸鱼豉油,白糖,盐",True,423,True,8.4,双椒拌皮蛋豆腐
潘潘猫,False,"泡菜,豆腐,葱花,姜丝,蒜蓉,盐",True,422,False,7.6,辣白菜豆腐汤
懒饭App,False,"嫩豆腐,鸡蛋,淀粉,蚝油,生抽,清水,油,葱花",True,422,True,7.9,美味蚝油嫩豆腐
drseven。,False,"豆腐,肉馅,淀粉,鸡蛋,胡椒粉,盐,葱,姜,花椒粉,面粉",False,408,False,7.8,豆腐丸子
子瑜妈妈,False,"鲫鱼,豆腐,料酒,油,盐",True,421,False,8.1,鲫鱼豆腐汤
狗尾巴草,False,"豆腐,红椒,小葱,生姜",False,419,True,7.9,红烧豆腐
偏离.于墨尔本.,False,"三文鱼,豆腐,香葱,姜,蒜,香菜,生抽,老抽,白砂糖,料酒,陈醋",True,418,True,7.9,三文鱼炖豆腐
BoBooooozzZ,True,"鸡胸肉,葱,姜,盐,生抽",False,556,True,7.8,软绵绵的鸡肉豆腐丸（无油）
王筱沐,False,"豆腐,生抽,耗油,白糖,鸡精,清水,小葱,白芝麻",False,553,True,8.0,香煎豆腐(烧烤铁板味)
线上的兔子,False,"豆腐皮,青椒,肉丝,盐,鸡精,大蒜",False,547,False,7.3,青椒豆腐皮炒肉丝
天然气小姐—Ariel,False,"牛奶,细砂糖,淡奶油",True,466,True,8.5,吃豆腐啦！——小嶋老师茉莉奶冻
幸福-Apple,False,"豆腐皮,大蒜,香菜,油,生抽,醋,芝麻油,辣椒油,盐",False,527,False,7.9,凉拌豆腐丝
玉池桃红,False,"豆腐,小白菜,葱,姜,盐",True,511,True,7.4,小白菜炒豆腐
坐隐（三什）,False,"豆腐,料酒,葱姜,盐,胡椒粉",False,505,False,7.9,鱼头豆腐煲
零零烘焙,True,"水,瘦肉,香菇,笋干,葱,姜,甜椒",False,501,True,8.6,自制豆腐脑豆腐花(原汁机版)
Named小小S,True,"豆腐,鸡蛋,虾皮,芝士,蚝油,葱花,酱油",True,496,True,8.6,虾皮芝士焗豆腐（高蛋白快手早餐）
apple爱自己,False,"番茄,老豆腐,生粉,葱,生抽,盐,白糖",False,482,True,7.2,茄汁豆腐煲
小饭粒funni,False,,False,495,True,7.1,豆腐菌菇汤
糖宝麻麻-木木,False,,False,482,True,7.4,家常豆腐❗️下饭神器
小臭太太,False,"白萝卜,豆腐,姜,小葱,油,盐,味精",False,471,True,7.3,白萝卜豆腐汤
小姨的味道,False,,False,476,True,7.7,快手～鲜虾豆腐
紫色透明,False,"日本豆腐,淀粉,番茄沙司,白糖,盐,清水",False,485,True,6.2,日本豆腐
方方球,False,"豆腐,番茄酱,糖,醋",False,475,True,7.1,番茄脆皮豆腐
灯芯绒,False,"嫩豆腐,牛肉,辣椒面,花椒,葱,姜,蒜",False,466,True,7.9,麻婆豆腐
臻妈美食厨房,False,"梭子蟹,豆腐,蕃茄,葱,盐,鸡精,蕃茄酱",False,463,False,8.2,蕃茄梭子蟹豆腐煲
ran,True,"豆腐,豆瓣酱,盐,辣椒面,花椒面,姜",True,459,False,7.6,麻辣豆腐
小白素食记录,False,"老豆腐,春笋,胡萝卜,青豆,口蘑,香菇,花生,木耳,姜,盐,生抽,冰糖,白胡椒粉",True,453,True,8.0,八珍豆腐
羊子,False,"豆腐皮,味精,香菜,盐,生抽,白糖,油辣椒,蒜",True,736,False,8.1,凉拌豆腐皮
线上的兔子,False,"豆腐皮,青椒,肉丝,盐,鸡精,大蒜",False,547,False,7.3,青椒豆腐皮炒肉丝
素食者的菜谱,False,"豆腐皮,青尖椒,胡萝卜,姜丝,红辣椒",False,436,True,7.2,清炒豆腐皮
漠北烟花,True,"豆腐皮,金针菇,盐,辣椒油,孜然",False,380,True,7.8,烤豆腐皮卷金针菇
羊子,False,"豆腐皮,青尖椒,红尖椒,姜,蒜,生抽,盐,白糖",True,334,False,7.3,尖椒豆腐皮
Apple-2199,True,"豆腐皮,西芹,盐,生抽,油,葱",True,158,False,7.2,西芹炒豆腐皮
争取成为小厨娘,False,,False,139,True,7.5,千张豆腐皮猪肉卷
璐稔,False,,True,115,False,7.1,凉拌豆腐皮
偏离.于墨尔本.,False,"黄瓜,豆腐皮,香菜,盐,香醋,香油",True,101,False,8.4,黄瓜拌豆腐皮
爱烘焙的露,True,"豆腐干,芹菜,辣椒,盐,鸡精,姜末,蒜末",True,100,True,8.0,香干芹菜
pescetarian,False,"马兰头,芝麻油,盐巴,白砂糖",False,145,False,8.2,香干马兰
小夕很烦躁,False,"西芹,花椒粒,干红椒,盐,鸡精,味精,食用油",False,141,False,6.9,西芹香干
幸福-Apple,False,"五花肉,香干,植物油,姜,盐,生抽",False,139,True,7.3,香干回锅肉
粽子大人,True,"香干,猪肉,青红椒",True,131,True,7.6,香干炒肉
MS--F,False,"桂皮,干辣椒,茴香,老抽,生抽,料酒",False,132,True,8.0,五香卤豆腐干
坐隐（三什）,False,"辣椒,姜片,老抽,盐,糖",False,129,False,7.7,青椒炒白干子
apple爱自己,False,"豆腐干,可乐,香菜,葱,生抽,老抽,料酒,盐",False,125,True,7.4,可乐豆腐干
葉子的爱与厨房,False,"豆腐干,食用油,老抽,冰糖,八角,盐,白芝麻,水",True,121,True,8.0,蜜汁小三角豆干
蜜柚小姐姐,False,"韭菜,豆腐干,尖椒,盐",False,122,True,6.9,韭菜豆腐干
宅与路上,False,"豆腐干,八角,桂皮,香叶,花椒,小茴香,丁香,豆蔻,葱,姜,蒜,冰糖,盐,生抽,老抽,辣椒酱",True,120,True,7.9,香卤兰花豆腐干
Smile玲,False,"豆腐干,辣椒粉,芝麻,盐,八角,桂皮,芝麻油,大蒜,生姜",False,117,True,7.6,湖南涟源麻辣豆腐干
童童童's,False,"五花肉,香干,青椒,蒜苗,郫县豆瓣,盐,花椒,鸡精",False,114,False,7.7,香干回锅肉
璇花是大脸喵,False,"大葱,红油,酱油,醋,白糖,花椒粉",False,112,False,7.2,凉拌豆腐干
敖羽星,True,"毛豆,豆干,生姜,干辣椒,盐,生抽,味精,食用油",True,111,True,8.3,姜米香干炒毛豆
小白素食记录,False,"豆腐干,尖椒,胡萝卜,木耳,生姜,盐,糖,生抽",True,111,True,7.9,家常小炒豆干
kora1992,False,"大蒜,姜,豆瓣酱,香干",False,109,False,7.9,大蒜炒香干
瑾宁妈妈,True,豆干,False,106,True,8.3,麻辣豆干
jue,True,"芹菜,猪里脊,香干,生抽,料酒,胡椒,水淀粉,鸡粉,盐",True,106,False,7.7,芹菜炒肉丝香干
茹颖随信,False,"豆干,青椒",False,103,False,7.3,豆干炒青椒
80后男人的厨房,False,"香干,油,盐,酱油,干辣椒,鸡精",False,101,True,8.0,韭菜苔炒香干
洛凡-lola,True,"四季豆,肉末,蒜,姜,生抽,盐,糖",True,286,False,8.1,肉末豆干炒四季豆
lindienne,True,"香干,马兰,香油,盐,酱油,味精",False,281,False,8.0,马兰头拌香干
冇伱灬冇我,True,"八角,桂皮,香叶,油,冰糖,生抽,老抽,盐,白糖,生粉",True,276,True,8.4,蜜汁豆干
成都娃洋洋,False,"芹菜,香干,豆瓣,生抽,盐",False,276,False,7.8,芹菜香干
小羽私厨,True,"芹菜,香干,盐,料酒,生抽",True,275,False,7.0,芹菜炒香干
烟火间,False,"酱油,冰糖,八角,桂皮,食用油",True,255,True,8.4,蜜汁豆干
快乐芹菜,False,"豆腐干,香菜,生抽,白糖,醋,姜末,香油",False,232,True,7.7,豆腐干拌香菜
小雲-1,True,,True,214,True,7.6,豆腐干(香干)炒肉
简单煮意,False,"榨菜,猪肉,葱,姜,干淀粉,料酒,生抽,白糖",False,201,False,7.8,榨菜香干炒肉丝
大脸猫koko,False,"香干,猪肉,姜,蒜,葱,生抽",False,191,True,7.8,香干辣椒炒肉~  真的好吃爆了
无敌小兔妞,True,"青椒,香干,香葱,蒜,豆瓣酱,生抽,剁椒,盐,香油",True,190,False,7.1,青椒炒香干
小白素食记录,False,"香油,桂皮,八角,白糖或冰糖,老抽,生姜",True,189,True,8.2,兰花豆腐干
小小H,True,"豆腐干,酱油,芝麻油,糖,葱",True,184,True,7.7,豆腐干的朴素吃法
一木甜家SoSweet,True,"蒜薹,香干,生抽,老抽,糖",True,180,False,7.6,蒜薹香干（蒜苔）
李小厨的美食部落,False,,False,180,True,7.2,川味家常豆干
希洛大大大大人,True,"瘦肉,姜丝,青蒜,生抽,红椒",True,176,False,7.3,酱香干炒肉
哼哼。,False,"大蒜,姜,香干,小红椒,水淀粉,葱,盐,鸡精",False,168,False,7.4,青椒炒香干
Bill-Lee,False,"青椒,猪肉,干辣椒,香干,姜",False,162,True,7.3,香干炒肉
小白素食记录,False,"香干,辣椒粉,花椒粉,糖,生抽,陈醋,白芝麻",True,158,True,7.6,口水香干
月亮晶晶,False,"香干,盐,鸡精",True,156,True,7.7,水芹菜炒香干
金山茶,False,"芹菜,香干,姜末,蒜末,葱花,花生油,胡椒粉,酱油,盐,鸡精",False,3406,True,7.4,芹菜炒香干
水岸shui,False,"芹菜,豆腐干,食盐,酱油,红尖椒,植物油",False,2010,False,7.2,素菜：芹菜炒豆腐干
小白素食记录,False,"糖,老抽,盐,八角,香油",True,1986,True,8.1,蜜汁豆干
奚姥姥,False,"胡萝卜,青椒,辣豆瓣酱,盐,鸡精",True,1545,False,7.6,青椒豆腐干
鸡蛋花蒋蒋鸡蛋花,True,"香干,榨菜,肉末,生姜,大蒜,尖椒,老干妈油辣椒,生抽,葱花",True,1409,True,8.0,下饭神器---老干妈炒香干
盘子会唱歌,False,"马兰头,盐,糖,生抽,五香粉",False,947,False,7.9,凉拌香干马兰头
junbear,False,"香干,芹菜,瘦肉,辣椒,蒜,姜丝",False,922,True,7.4,芹菜香干炒肉丝
Sunnie珊妮,True,"酱油,冰糖,蚝油,花椒,大料",True,651,True,8.6,苏州蜜汁豆干
salld,False,"韭菜,香干,红椒,生抽,盐,油",False,684,False,7.6,韭菜炒香干
小白菜5毛,False,"大蒜,蚝油,香油,酱油,辣椒,孜然,白芝麻,食用油",False,619,True,8.2,零嘴麻辣干子
小白菜5毛,False,"蚝油,油辣椒,大蒜",False,549,True,8.4,零嘴麻辣香干
会狗刨的猫,False,"青椒,葱花,姜丝,蒜片,耗油,蒸鱼豉油,油,盐,料酒,水",False,484,True,7.6,家常炒豆干
然子,False,"香干,青椒,肉丝,红尖椒,葱姜末,盐,糖",False,471,False,7.3,青椒香干炒肉丝
小厨葡萄,False,"韭菜,香干,食盐",False,426,False,7.7,韭菜炒香干
玉池桃红,False,"香干,胡萝卜,姜,葱,蒜,盐,白糖",True,422,True,7.6,小芹菜炒香干
小喔哩哩的外婆,False,,False,407,False,7.5,青椒豆干炒肉丝
圆猪猪,False,"猪绞肉,毛豆,盐,生抽,鸡精",True,392,False,7.7,肉末毛豆炒香干
梅子厨艺,False,"香干,姜蒜,生抽,豆豉",False,388,True,7.6,攸县香干
海绵可爱的宝宝,False,"豆干,肉丝,青椒,酱油,盐,料酒",False,369,True,7.3,青椒肉丝炒香干
杨猫,False,"芦蒿,香干,盐,鸡精",False,307,False,7.7,芦蒿炒香干
小羽私厨,True,"油豆皮,剁辣椒,生抽,糖,盐,香葱,蒜",True,111,True,7.1,井冈山炒油豆皮
GoodbyeKarting,False,"素鸡,白芝麻,生抽,老抽,盐,蒜瓣,老干妈",False,1312,False,7.8,红烧素鸡
烟火间,False,"素鸡,葱姜,八角,桂皮,料酒,酱油,糖",True,842,True,8.1,家常红烧素鸡
冇伱灬冇我,True,"素鸡,八角,桂皮,香叶,大葱,生姜,干辣椒,冰糖,油,啤酒,生抽,蚝油,白糖,白胡椒粉,孜然粉,盐,鸡精",True,297,True,8.3,孜然红烧素鸡
能过冬的蝈蝈,True,素鸡,True,275,True,8.2,红烧素鸡
